,production_line,number_of_components,components,times_component_used,connection_key_category,connection_key_numeric,connection_key_date
3798,L3_S30_F3595,1,T1,9,3303595,3303594,3303596
3799,L3_S30_F3597,1,T1,3,3303597,3303596,3303598
3800,L3_S30_F3598,3,T134217728,4,3303598,3303597,3303599
3801,L3_S30_F3598,3,T268435456,4,3303598,3303597,3303599
3802,L3_S30_F3598,3,T678864,1,3303598,3303597,3303599
3803,L3_S30_F3600,1,T1,9,3303600,3303599,3303601
3804,L3_S30_F3602,1,T1,3,3303602,3303601,3303603
3805,L3_S30_F3603,3,T134217728,4,3303603,3303602,3303604
3806,L3_S30_F3603,3,T268435456,4,3303603,3303602,3303604
3807,L3_S30_F3603,3,T678864,1,3303603,3303602,3303604
3808,L3_S30_F3605,1,T1,9,3303605,3303604,3303606
3809,L3_S30_F3607,1,T1,3,3303607,3303606,3303608
3810,L3_S30_F3608,3,T134217728,4,3303608,3303607,3303609
3811,L3_S30_F3608,3,T268435456,4,3303608,3303607,3303609
3812,L3_S30_F3608,3,T678864,1,3303608,3303607,3303609
3813,L3_S30_F3610,1,T1,9,3303610,3303609,3303611
3814,L3_S30_F3612,1,T1,3,3303612,3303611,3303613
3815,L3_S30_F3613,3,T134217728,4,3303613,3303612,3303614
3816,L3_S30_F3613,3,T268435456,4,3303613,3303612,3303614
3817,L3_S30_F3613,3,T678864,1,3303613,3303612,3303614
3818,L3_S30_F3615,1,T1,9,3303615,3303614,3303616
3819,L3_S30_F3617,1,T1,3,3303617,3303616,3303618
3820,L3_S30_F3618,3,T268435456,4,3303618,3303617,3303619
3821,L3_S30_F3618,3,T134217728,4,3303618,3303617,3303619
3822,L3_S30_F3618,3,T678864,1,3303618,3303617,3303619
3823,L3_S30_F3620,1,T1,9,3303620,3303619,3303621
3824,L3_S30_F3622,1,T1,3,3303622,3303621,3303623
3825,L3_S30_F3623,3,T268435456,4,3303623,3303622,3303624
3826,L3_S30_F3623,3,T134217728,4,3303623,3303622,3303624
3827,L3_S30_F3623,3,T678864,1,3303623,3303622,3303624
3828,L3_S30_F3625,1,T1,9,3303625,3303624,3303626
3829,L3_S30_F3627,1,T1,3,3303627,3303626,3303628
3830,L3_S30_F3628,3,T134217728,4,3303628,3303627,3303629
3831,L3_S30_F3628,3,T268435456,4,3303628,3303627,3303629
3832,L3_S30_F3628,3,T678864,1,3303628,3303627,3303629
3833,L3_S30_F3630,1,T1,9,3303630,3303629,3303631
3834,L3_S30_F3632,1,T1,3,3303632,3303631,3303633
3835,L3_S30_F3633,3,T268435456,4,3303633,3303632,3303634
3836,L3_S30_F3633,3,T134217728,4,3303633,3303632,3303634
3837,L3_S30_F3633,3,T678864,1,3303633,3303632,3303634
3838,L3_S30_F3635,1,T1,9,3303635,3303634,3303636
3839,L3_S30_F3637,1,T1,3,3303637,3303636,3303638
3840,L3_S30_F3638,3,T134217728,4,3303638,3303637,3303639
3841,L3_S30_F3638,3,T268435456,4,3303638,3303637,3303639
3842,L3_S30_F3638,3,T678864,1,3303638,3303637,3303639
3843,L3_S30_F3640,1,T1,9,3303640,3303639,3303641
3844,L3_S30_F3642,1,T1,3,3303642,3303641,3303643
3845,L3_S30_F3643,3,T134217728,4,3303643,3303642,3303644
3846,L3_S30_F3643,3,T268435456,4,3303643,3303642,3303644
3847,L3_S30_F3643,3,T678864,1,3303643,3303642,3303644
3848,L3_S30_F3645,1,T1,9,3303645,3303644,3303646
3849,L3_S30_F3647,1,T1,3,3303647,3303646,3303648
3850,L3_S30_F3648,3,T134217728,4,3303648,3303647,3303649
3851,L3_S30_F3648,3,T268435456,4,3303648,3303647,3303649
3852,L3_S30_F3648,3,T678864,1,3303648,3303647,3303649
3853,L3_S30_F3650,1,T1,9,3303650,3303649,3303651
3854,L3_S30_F3652,1,T1,3,3303652,3303651,3303653
3855,L3_S30_F3653,3,T134217728,4,3303653,3303652,3303654
3856,L3_S30_F3653,3,T268435456,4,3303653,3303652,3303654
3857,L3_S30_F3653,3,T678864,1,3303653,3303652,3303654
3858,L3_S30_F3655,1,T1,9,3303655,3303654,3303656
3859,L3_S30_F3657,1,T1,3,3303657,3303656,3303658
3860,L3_S30_F3658,3,T134217728,4,3303658,3303657,3303659
3861,L3_S30_F3658,3,T268435456,4,3303658,3303657,3303659
3862,L3_S30_F3658,3,T678864,1,3303658,3303657,3303659
3863,L3_S30_F3660,1,T1,9,3303660,3303659,3303661
3864,L3_S30_F3662,1,T1,3,3303662,3303661,3303663
3865,L3_S30_F3663,3,T134217728,4,3303663,3303662,3303664
3866,L3_S30_F3663,3,T268435456,4,3303663,3303662,3303664
3867,L3_S30_F3663,3,T678864,1,3303663,3303662,3303664
3868,L3_S30_F3665,1,T1,9,3303665,3303664,3303666
3869,L3_S30_F3667,1,T1,3,3303667,3303666,3303668
3870,L3_S30_F3668,3,T134217728,4,3303668,3303667,3303669
3871,L3_S30_F3668,3,T268435456,4,3303668,3303667,3303669
3872,L3_S30_F3668,3,T678864,1,3303668,3303667,3303669
3873,L3_S30_F3670,1,T1,9,3303670,3303669,3303671
3874,L3_S30_F3672,1,T1,3,3303672,3303671,3303673
3875,L3_S30_F3673,3,T134217728,4,3303673,3303672,3303674
3876,L3_S30_F3673,3,T268435456,4,3303673,3303672,3303674
3877,L3_S30_F3673,3,T678864,1,3303673,3303672,3303674
3878,L3_S30_F3675,1,T1,9,3303675,3303674,3303676
3879,L3_S30_F3677,1,T1,3,3303677,3303676,3303678
3880,L3_S30_F3678,3,T134217728,4,3303678,3303677,3303679
3881,L3_S30_F3678,3,T268435456,4,3303678,3303677,3303679
3882,L3_S30_F3678,3,T678864,1,3303678,3303677,3303679
3883,L3_S30_F3680,1,T1,9,3303680,3303679,3303681
3884,L3_S30_F3682,1,T1,3,3303682,3303681,3303683
3885,L3_S30_F3683,3,T268435456,4,3303683,3303682,3303684
3886,L3_S30_F3683,3,T134217728,4,3303683,3303682,3303684
3887,L3_S30_F3683,3,T678864,1,3303683,3303682,3303684
3888,L3_S30_F3685,1,T1,9,3303685,3303684,3303686
3889,L3_S30_F3687,1,T1,3,3303687,3303686,3303688
3890,L3_S30_F3688,3,T134217728,4,3303688,3303687,3303689
3891,L3_S30_F3688,3,T268435456,4,3303688,3303687,3303689
3892,L3_S30_F3688,3,T678864,1,3303688,3303687,3303689
3893,L3_S30_F3690,1,T1,9,3303690,3303689,3303691
3894,L3_S30_F3692,1,T1,3,3303692,3303691,3303693
3895,L3_S30_F3693,3,T268435456,4,3303693,3303692,3303694
3896,L3_S30_F3693,3,T134217728,4,3303693,3303692,3303694
3897,L3_S30_F3693,3,T678864,1,3303693,3303692,3303694
3898,L3_S30_F3695,1,T1,9,3303695,3303694,3303696
3899,L3_S30_F3697,1,T1,3,3303697,3303696,3303698
3900,L3_S30_F3698,3,T134217728,4,3303698,3303697,3303699
3901,L3_S30_F3698,3,T268435456,4,3303698,3303697,3303699
3902,L3_S30_F3698,3,T678864,1,3303698,3303697,3303699
3903,L3_S30_F3700,1,T1,9,3303700,3303699,3303701
3904,L3_S30_F3702,1,T1,3,3303702,3303701,3303703
3905,L3_S30_F3703,3,T134217728,4,3303703,3303702,3303704
3906,L3_S30_F3703,3,T268435456,4,3303703,3303702,3303704
3907,L3_S30_F3703,3,T678864,1,3303703,3303702,3303704
3908,L3_S30_F3705,1,T1,9,3303705,3303704,3303706
3909,L3_S30_F3707,1,T1,3,3303707,3303706,3303708
3910,L3_S30_F3708,3,T134217728,4,3303708,3303707,3303709
3911,L3_S30_F3708,3,T268435456,4,3303708,3303707,3303709
3912,L3_S30_F3708,3,T678864,1,3303708,3303707,3303709
3913,L3_S30_F3710,1,T1,9,3303710,3303709,3303711
3914,L3_S30_F3712,1,T1,3,3303712,3303711,3303713
3915,L3_S30_F3713,3,T268435456,4,3303713,3303712,3303714
3916,L3_S30_F3713,3,T134217728,4,3303713,3303712,3303714
3917,L3_S30_F3713,3,T678864,1,3303713,3303712,3303714
3918,L3_S30_F3715,1,T1,9,3303715,3303714,3303716
3919,L3_S30_F3717,1,T1,3,3303717,3303716,3303718
3920,L3_S30_F3718,3,T134217728,4,3303718,3303717,3303719
3921,L3_S30_F3718,3,T268435456,4,3303718,3303717,3303719
3922,L3_S30_F3718,3,T678864,1,3303718,3303717,3303719
3923,L3_S30_F3720,1,T1,9,3303720,3303719,3303721
3924,L3_S30_F3722,1,T1,3,3303722,3303721,3303723
3925,L3_S30_F3723,3,T134217728,4,3303723,3303722,3303724
3926,L3_S30_F3723,3,T268435456,4,3303723,3303722,3303724
3927,L3_S30_F3723,3,T678864,1,3303723,3303722,3303724
3928,L3_S30_F3725,1,T1,13,3303725,3303724,3303726
3929,L3_S30_F3727,1,T1,3,3303727,3303726,3303728
3930,L3_S30_F3728,3,T134217728,7,3303728,3303727,3303729
3931,L3_S30_F3728,3,T268435456,5,3303728,3303727,3303729
3932,L3_S30_F3728,3,T678864,1,3303728,3303727,3303729
3933,L3_S30_F3730,1,T1,13,3303730,3303729,3303731
3934,L3_S30_F3732,1,T1,3,3303732,3303731,3303733
3935,L3_S30_F3733,3,T134217728,7,3303733,3303732,3303734
3936,L3_S30_F3733,3,T268435456,5,3303733,3303732,3303734
3937,L3_S30_F3733,3,T678864,1,3303733,3303732,3303734
3938,L3_S30_F3735,1,T1,13,3303735,3303734,3303736
3939,L3_S30_F3737,1,T1,3,3303737,3303736,3303738
3940,L3_S30_F3738,3,T134217728,7,3303738,3303737,3303739
3941,L3_S30_F3738,3,T268435456,5,3303738,3303737,3303739
3942,L3_S30_F3738,3,T678864,1,3303738,3303737,3303739
3943,L3_S30_F3740,1,T1,13,3303740,3303739,3303741
3944,L3_S30_F3742,1,T1,3,3303742,3303741,3303743
3945,L3_S30_F3743,3,T134217728,7,3303743,3303742,3303744
3946,L3_S30_F3743,3,T268435456,5,3303743,3303742,3303744
3947,L3_S30_F3743,3,T678864,1,3303743,3303742,3303744
3948,L3_S30_F3745,1,T1,13,3303745,3303744,3303746
3949,L3_S30_F3747,1,T1,3,3303747,3303746,3303748
3950,L3_S30_F3748,3,T134217728,7,3303748,3303747,3303749
3951,L3_S30_F3748,3,T268435456,5,3303748,3303747,3303749
3952,L3_S30_F3748,3,T678864,1,3303748,3303747,3303749
3953,L3_S30_F3750,1,T1,13,3303750,3303749,3303751
3954,L3_S30_F3752,1,T1,3,3303752,3303751,3303753
3955,L3_S30_F3753,3,T134217728,7,3303753,3303752,3303754
3956,L3_S30_F3753,3,T268435456,5,3303753,3303752,3303754
3957,L3_S30_F3753,3,T678864,1,3303753,3303752,3303754
3958,L3_S30_F3755,1,T1,13,3303755,3303754,3303756
3959,L3_S30_F3757,1,T1,3,3303757,3303756,3303758
3960,L3_S30_F3758,3,T134217728,7,3303758,3303757,3303759
3961,L3_S30_F3758,3,T268435456,5,3303758,3303757,3303759
3962,L3_S30_F3758,3,T678864,1,3303758,3303757,3303759
3963,L3_S30_F3760,1,T1,13,3303760,3303759,3303761
3964,L3_S30_F3762,1,T1,3,3303762,3303761,3303763
3965,L3_S30_F3763,3,T134217728,7,3303763,3303762,3303764
3966,L3_S30_F3763,3,T268435456,5,3303763,3303762,3303764
3967,L3_S30_F3763,3,T678864,1,3303763,3303762,3303764
3968,L3_S30_F3765,1,T1,13,3303765,3303764,3303766
3969,L3_S30_F3767,1,T1,3,3303767,3303766,3303768
3970,L3_S30_F3768,3,T134217728,7,3303768,3303767,3303769
3971,L3_S30_F3768,3,T268435456,5,3303768,3303767,3303769
3972,L3_S30_F3768,3,T678864,1,3303768,3303767,3303769
3973,L3_S30_F3770,1,T1,13,3303770,3303769,3303771
3974,L3_S30_F3772,1,T1,3,3303772,3303771,3303773
3975,L3_S30_F3773,3,T134217728,7,3303773,3303772,3303774
3976,L3_S30_F3773,3,T268435456,5,3303773,3303772,3303774
3977,L3_S30_F3773,3,T678864,1,3303773,3303772,3303774
3978,L3_S30_F3775,1,T1,13,3303775,3303774,3303776
3979,L3_S30_F3777,1,T1,3,3303777,3303776,3303778
3980,L3_S30_F3778,3,T134217728,7,3303778,3303777,3303779
3981,L3_S30_F3778,3,T268435456,5,3303778,3303777,3303779
3982,L3_S30_F3778,3,T678864,1,3303778,3303777,3303779
3983,L3_S30_F3780,1,T1,13,3303780,3303779,3303781
3984,L3_S30_F3782,1,T1,3,3303782,3303781,3303783
3985,L3_S30_F3783,3,T134217728,7,3303783,3303782,3303784
3986,L3_S30_F3783,3,T268435456,5,3303783,3303782,3303784
3987,L3_S30_F3783,3,T678864,1,3303783,3303782,3303784
3988,L3_S30_F3785,1,T1,13,3303785,3303784,3303786
3989,L3_S30_F3787,1,T1,3,3303787,3303786,3303788
3990,L3_S30_F3788,3,T134217728,7,3303788,3303787,3303789
3991,L3_S30_F3788,3,T268435456,5,3303788,3303787,3303789
3992,L3_S30_F3788,3,T678864,1,3303788,3303787,3303789
3993,L3_S30_F3790,1,T1,13,3303790,3303789,3303791
3994,L3_S30_F3792,1,T1,3,3303792,3303791,3303793
3995,L3_S30_F3793,3,T134217728,7,3303793,3303792,3303794
3996,L3_S30_F3793,3,T268435456,5,3303793,3303792,3303794
3997,L3_S30_F3793,3,T678864,1,3303793,3303792,3303794
3998,L3_S30_F3795,1,T1,13,3303795,3303794,3303796
3999,L3_S30_F3797,1,T1,3,3303797,3303796,3303798
4000,L3_S30_F3798,3,T134217728,7,3303798,3303797,3303799
4001,L3_S30_F3798,3,T268435456,5,3303798,3303797,3303799
4002,L3_S30_F3798,3,T678864,1,3303798,3303797,3303799
4003,L3_S30_F3800,1,T1,13,3303800,3303799,3303801
4004,L3_S30_F3802,1,T1,3,3303802,3303801,3303803
4005,L3_S30_F3803,3,T134217728,7,3303803,3303802,3303804
4006,L3_S30_F3803,3,T268435456,5,3303803,3303802,3303804
4007,L3_S30_F3803,3,T678864,1,3303803,3303802,3303804
4008,L3_S30_F3805,1,T1,13,3303805,3303804,3303806
4009,L3_S30_F3807,1,T1,3,3303807,3303806,3303808
4010,L3_S30_F3808,3,T134217728,7,3303808,3303807,3303809
4011,L3_S30_F3808,3,T268435456,5,3303808,3303807,3303809
4012,L3_S30_F3808,3,T678864,1,3303808,3303807,3303809
4013,L3_S30_F3810,1,T1,13,3303810,3303809,3303811
4014,L3_S30_F3812,1,T1,3,3303812,3303811,3303813
4015,L3_S30_F3813,3,T134217728,7,3303813,3303812,3303814
4016,L3_S30_F3813,3,T268435456,5,3303813,3303812,3303814
4017,L3_S30_F3813,3,T678864,1,3303813,3303812,3303814
4018,L3_S30_F3815,1,T1,13,3303815,3303814,3303816
4019,L3_S30_F3817,1,T1,3,3303817,3303816,3303818
4020,L3_S30_F3818,3,T134217728,7,3303818,3303817,3303819
4021,L3_S30_F3818,3,T268435456,5,3303818,3303817,3303819
4022,L3_S30_F3818,3,T678864,1,3303818,3303817,3303819
4023,L3_S30_F3820,1,T1,13,3303820,3303819,3303821
4024,L3_S30_F3822,1,T1,3,3303822,3303821,3303823
4025,L3_S30_F3823,3,T134217728,7,3303823,3303822,3303824
4026,L3_S30_F3823,3,T268435456,5,3303823,3303822,3303824
4027,L3_S30_F3823,3,T678864,1,3303823,3303822,3303824
4028,L3_S30_F3825,1,T1,13,3303825,3303824,3303826
4029,L3_S30_F3827,1,T1,3,3303827,3303826,3303828
4030,L3_S30_F3828,3,T134217728,7,3303828,3303827,3303829
4031,L3_S30_F3828,3,T268435456,5,3303828,3303827,3303829
4032,L3_S30_F3828,3,T678864,1,3303828,3303827,3303829
4033,L3_S30_F3830,1,T1,13,3303830,3303829,3303831
4034,L3_S30_F3832,1,T1,3,3303832,3303831,3303833
4035,L3_S30_F3833,3,T134217728,7,3303833,3303832,3303834
4036,L3_S30_F3833,3,T268435456,5,3303833,3303832,3303834
4037,L3_S30_F3833,3,T678864,1,3303833,3303832,3303834
4038,L3_S31_F3835,1,T1,7,3313835,3313834,3313836
4039,L3_S31_F3837,1,T128,7,3313837,3313836,3313838
4040,L3_S31_F3839,1,T1,7,3313839,3313838,3313840
4041,L3_S31_F3841,1,T128,7,3313841,3313840,3313842
4042,L3_S31_F3843,1,T1,7,3313843,3313842,3313844
4043,L3_S31_F3845,1,T128,7,3313845,3313844,3313846
4044,L3_S31_F3847,1,T1,7,3313847,3313846,3313848
4045,L3_S31_F3849,1,T128,7,3313849,3313848,3313850
4046,L3_S32_F3851,1,T1,21582,3323851,3323850,3323852
4047,L3_S32_F3853,1,T1,60,3323853,3323852,3323854
4048,L3_S32_F3854,31,T128,4528,3323854,3323853,3323855
4049,L3_S32_F3854,31,T2,4136,3323854,3323853,3323855
4050,L3_S32_F3854,31,T16,3509,3323854,3323853,3323855
4051,L3_S32_F3854,31,T8,2787,3323854,3323853,3323855
4052,L3_S32_F3854,31,T512,1479,3323854,3323853,3323855
4053,L3_S32_F3854,31,T256,1248,3323854,3323853,3323855
4054,L3_S32_F3854,31,T4,672,3323854,3323853,3323855
4055,L3_S32_F3854,31,T-2147483648,629,3323854,3323853,3323855
4056,L3_S32_F3854,31,T48,556,3323854,3323853,3323855
4057,L3_S32_F3854,31,T1,517,3323854,3323853,3323855
4058,L3_S32_F3854,31,T-2147482816,385,3323854,3323853,3323855
4059,L3_S32_F3854,31,T-2147482432,375,3323854,3323853,3323855
4060,L3_S32_F3854,31,T-2147482688,364,3323854,3323853,3323855
4061,L3_S32_F3854,31,T-21474872,115,3323854,3323853,3323855
4062,L3_S32_F3854,31,T1152,103,3323854,3323853,3323855
4063,L3_S32_F3854,31,T36992,38,3323854,3323853,3323855
4064,L3_S32_F3854,31,T32896,37,3323854,3323853,3323855
4065,L3_S32_F3854,31,T-2147481664,34,3323854,3323853,3323855
4066,L3_S32_F3854,31,T1310,26,3323854,3323853,3323855
4067,L3_S32_F3854,31,T-21474825,12,3323854,3323853,3323855
4068,L3_S32_F3854,31,T65536,6,3323854,3323853,3323855
4069,L3_S32_F3854,31,T32,6,3323854,3323853,3323855
4070,L3_S32_F3854,31,T-21474819,5,3323854,3323853,3323855
4071,L3_S32_F3854,31,T492,4,3323854,3323853,3323855
4072,L3_S32_F3854,31,T16512,3,3323854,3323853,3323855
4073,L3_S32_F3854,31,T63616,2,3323854,3323853,3323855
4074,L3_S32_F3854,31,T24,2,3323854,3323853,3323855
4075,L3_S32_F3854,31,T55424,1,3323854,3323853,3323855
4076,L3_S32_F3854,31,T64,1,3323854,3323853,3323855
4077,L3_S32_F3854,31,T-2147482944,1,3323854,3323853,3323855
4078,L3_S32_F3854,31,T-2147482176,1,3323854,3323853,3323855
4079,L3_S35_F3885,1,T1,10,3353885,3353884,3353886
4080,L3_S35_F3887,1,T1,10,3353887,3353886,3353888
4081,L3_S35_F3888,1,T16,10,3353888,3353887,3353889
4082,L3_S35_F3890,1,T1,10,3353890,3353889,3353891
4083,L3_S35_F3892,1,T1,10,3353892,3353891,3353893
4084,L3_S35_F3893,1,T16,10,3353893,3353892,3353894
4085,L3_S35_F3899,1,T1,61,3353899,3353898,3353900
4086,L3_S35_F3901,1,T1,10,3353901,3353900,3353902
4087,L3_S35_F3902,4,T2,29,3353902,3353901,3353903
4088,L3_S35_F3902,4,T8,16,3353902,3353901,3353903
4089,L3_S35_F3902,4,T16,10,3353902,3353901,3353903
4090,L3_S35_F3902,4,T4,6,3353902,3353901,3353903
4091,L3_S35_F3904,1,T1,61,3353904,3353903,3353905
4092,L3_S35_F3906,1,T1,10,3353906,3353905,3353907
4093,L3_S35_F3907,4,T2,29,3353907,3353906,3353908
4094,L3_S35_F3907,4,T8,16,3353907,3353906,3353908
4095,L3_S35_F3907,4,T16,10,3353907,3353906,3353908
4096,L3_S35_F3907,4,T4,6,3353907,3353906,3353908
4097,L3_S35_F3909,1,T1,61,3353909,3353908,3353910
4098,L3_S35_F3911,1,T1,10,3353911,3353910,3353912
4099,L3_S35_F3912,4,T2,29,3353912,3353911,3353913
4100,L3_S35_F3912,4,T8,16,3353912,3353911,3353913
4101,L3_S35_F3912,4,T16,10,3353912,3353911,3353913
4102,L3_S35_F3912,4,T4,6,3353912,3353911,3353913
4103,L3_S35_F3914,1,T1,61,3353914,3353913,3353915
4104,L3_S35_F3916,1,T1,10,3353916,3353915,3353917
4105,L3_S35_F3917,4,T2,29,3353917,3353916,3353918
4106,L3_S35_F3917,4,T8,16,3353917,3353916,3353918
4107,L3_S35_F3917,4,T16,10,3353917,3353916,3353918
4108,L3_S35_F3917,4,T4,6,3353917,3353916,3353918
4109,L3_S36_F3927,1,T1,1,3363927,3363926,3363928
4110,L3_S36_F3929,1,T2,1,3363929,3363928,3363930
4111,L3_S36_F3931,1,T1,1,3363931,3363930,3363932
4112,L3_S36_F3933,1,T2,1,3363933,3363932,3363934
4113,L3_S36_F3935,1,T1,1,3363935,3363934,3363936
4114,L3_S36_F3937,1,T2,1,3363937,3363936,3363938
4115,L3_S36_F3939,1,T1,1,3363939,3363938,3363940
4116,L3_S36_F3941,1,T2,1,3363941,3363940,3363942
4117,L3_S38_F3954,1,T1,3,3383954,3383953,3383955
4118,L3_S38_F3955,1,T514,3,3383955,3383954,3383956
4119,L3_S38_F3958,1,T1,3,3383958,3383957,3383959
4120,L3_S38_F3959,1,T514,3,3383959,3383958,3383960
4121,L3_S38_F3962,1,T1,3,3383962,3383961,3383963
4122,L3_S38_F3963,1,T514,3,3383963,3383962,3383964
4123,L3_S39_F3965,1,T1,3,3393965,3393964,3393966
4124,L3_S39_F3967,1,T2,3,3393967,3393966,3393968
4125,L3_S39_F3969,1,T1,3,3393969,3393968,3393970
4126,L3_S39_F3971,1,T2,3,3393971,3393970,3393972
4127,L3_S39_F3973,1,T1,3,3393973,3393972,3393974
4128,L3_S39_F3975,1,T2,3,3393975,3393974,3393976
4129,L3_S39_F3977,1,T1,3,3393977,3393976,3393978
4130,L3_S39_F3979,1,T2,3,3393979,3393978,3393980
4131,L3_S42_F4028,1,T3,15,3424028,3424027,3424029
4132,L3_S42_F4030,1,T1,1,3424030,3424029,3424031
4133,L3_S42_F4031,1,T-2147483648,11,3424031,3424030,3424032
4134,L3_S42_F4032,1,T3,15,3424032,3424031,3424033
4135,L3_S42_F4034,1,T1,1,3424034,3424033,3424035
4136,L3_S42_F4035,1,T-2147483648,11,3424035,3424034,3424036
4137,L3_S42_F4036,1,T3,15,3424036,3424035,3424037
4138,L3_S42_F4038,1,T1,1,3424038,3424037,3424039
4139,L3_S42_F4039,1,T-2147483648,11,3424039,3424038,3424040
4140,L3_S42_F4040,1,T3,15,3424040,3424039,3424041
4141,L3_S42_F4042,1,T1,1,3424042,3424041,3424043
4142,L3_S42_F4043,1,T-2147483648,11,3424043,3424042,3424044
4143,L3_S42_F4044,1,T3,8,3424044,3424043,3424045
4144,L3_S42_F4046,1,T1,1,3424046,3424045,3424047
4145,L3_S42_F4047,1,T-2147483648,4,3424047,3424046,3424048
4146,L3_S42_F4048,1,T3,8,3424048,3424047,3424049
4147,L3_S42_F4050,1,T1,1,3424050,3424049,3424051
4148,L3_S42_F4051,1,T-2147483648,4,3424051,3424050,3424052
4149,L3_S42_F4052,1,T3,8,3424052,3424051,3424053
4150,L3_S42_F4054,1,T1,1,3424054,3424053,3424055
4151,L3_S42_F4055,1,T-2147483648,4,3424055,3424054,3424056
4152,L3_S42_F4056,1,T3,8,3424056,3424055,3424057
4153,L3_S42_F4058,1,T1,1,3424058,3424057,3424059
4154,L3_S42_F4059,1,T-2147483648,4,3424059,3424058,3424060
4155,L3_S43_F4061,1,T1,283,3434061,3434060,3434062
4156,L3_S43_F4063,1,T1,1,3434063,3434062,3434064
4157,L3_S43_F4064,5,T65536,201,3434064,3434063,3434065
4158,L3_S43_F4064,5,T2,66,3434064,3434063,3434065
4159,L3_S43_F4064,5,T4,8,3434064,3434063,3434065
4160,L3_S43_F4064,5,T1,6,3434064,3434063,3434065
4161,L3_S43_F4064,5,T32,2,3434064,3434063,3434065
4162,L3_S43_F4066,1,T1,283,3434066,3434065,3434067
4163,L3_S43_F4068,1,T1,1,3434068,3434067,3434069
4164,L3_S43_F4069,5,T65536,201,3434069,3434068,3434070
4165,L3_S43_F4069,5,T2,66,3434069,3434068,3434070
4166,L3_S43_F4069,5,T4,8,3434069,3434068,3434070
4167,L3_S43_F4069,5,T1,6,3434069,3434068,3434070
4168,L3_S43_F4069,5,T32,2,3434069,3434068,3434070
4169,L3_S43_F4071,1,T1,283,3434071,3434070,3434072
4170,L3_S43_F4073,1,T1,1,3434073,3434072,3434074
4171,L3_S43_F4074,5,T65536,201,3434074,3434073,3434075
4172,L3_S43_F4074,5,T2,66,3434074,3434073,3434075
4173,L3_S43_F4074,5,T4,8,3434074,3434073,3434075
4174,L3_S43_F4074,5,T1,6,3434074,3434073,3434075
4175,L3_S43_F4074,5,T32,2,3434074,3434073,3434075
4176,L3_S43_F4076,1,T1,283,3434076,3434075,3434077
4177,L3_S43_F4078,1,T1,1,3434078,3434077,3434079
4178,L3_S43_F4079,5,T65536,201,3434079,3434078,3434080
4179,L3_S43_F4079,5,T2,66,3434079,3434078,3434080
4180,L3_S43_F4079,5,T4,8,3434079,3434078,3434080
4181,L3_S43_F4079,5,T1,6,3434079,3434078,3434080
4182,L3_S43_F4079,5,T32,2,3434079,3434078,3434080
4183,L3_S43_F4081,1,T1,277,3434081,3434080,3434082
4184,L3_S43_F4083,1,T1,1,3434083,3434082,3434084
4185,L3_S43_F4084,4,T65536,201,3434084,3434083,3434085
4186,L3_S43_F4084,4,T2,66,3434084,3434083,3434085
4187,L3_S43_F4084,4,T4,8,3434084,3434083,3434085
4188,L3_S43_F4084,4,T32,2,3434084,3434083,3434085
4189,L3_S43_F4086,1,T1,277,3434086,3434085,3434087
4190,L3_S43_F4088,1,T1,1,3434088,3434087,3434089
4191,L3_S43_F4089,4,T65536,201,3434089,3434088,3434090
4192,L3_S43_F4089,4,T2,66,3434089,3434088,3434090
4193,L3_S43_F4089,4,T4,8,3434089,3434088,3434090
4194,L3_S43_F4089,4,T32,2,3434089,3434088,3434090
4195,L3_S43_F4091,1,T1,277,3434091,3434090,3434092
4196,L3_S43_F4093,1,T1,1,3434093,3434092,3434094
4197,L3_S43_F4094,4,T65536,201,3434094,3434093,3434095
4198,L3_S43_F4094,4,T2,66,3434094,3434093,3434095
4199,L3_S43_F4094,4,T4,8,3434094,3434093,3434095
4200,L3_S43_F4094,4,T32,2,3434094,3434093,3434095
4201,L3_S43_F4096,1,T1,277,3434096,3434095,3434097
4202,L3_S43_F4098,1,T1,1,3434098,3434097,3434099
4203,L3_S43_F4099,4,T65536,201,3434099,3434098,3434100
4204,L3_S43_F4099,4,T2,66,3434099,3434098,3434100
4205,L3_S43_F4099,4,T4,8,3434099,3434098,3434100
4206,L3_S43_F4099,4,T32,2,3434099,3434098,3434100
4207,L3_S44_F4102,1,T1,2093,3444102,3444101,3444103
4208,L3_S44_F4105,1,T1,2093,3444105,3444104,3444106
4209,L3_S44_F4108,1,T1,2093,3444108,3444107,3444109
4210,L3_S44_F4111,1,T1,2093,3444111,3444110,3444112
4211,L3_S44_F4114,1,T1,2093,3444114,3444113,3444115
4212,L3_S44_F4117,1,T1,2093,3444117,3444116,3444118
4213,L3_S44_F4120,1,T1,2093,3444120,3444119,3444121
4214,L3_S44_F4123,1,T1,2093,3444123,3444122,3444124
4215,L3_S46_F4134,1,T3,1,3464134,3464133,3464135
4216,L3_S47_F4141,1,T1,59955,3474141,3474140,3474142
4217,L3_S47_F4146,1,T1,59955,3474146,3474145,3474147
4218,L3_S47_F4151,1,T1,59955,3474151,3474150,3474152
4219,L3_S47_F4156,1,T1,59955,3474156,3474155,3474157
4220,L3_S47_F4161,1,T1,59955,3474161,3474160,3474162
4221,L3_S47_F4166,1,T1,59955,3474166,3474165,3474167
4222,L3_S47_F4171,1,T1,59955,3474171,3474170,3474172
